ta1A	1174233	1174233	0.249343771364935
ta1A	1177254	1177254	0.204302976598958
ta1A	1189312	1189312	0.184275281144839
ta1A	1190609	1190609	0.0190669224214432
ta1A	1211050	1211050	0.583750536946265
ta1A	1211885	1211885	0.571167733608443
ta1A	1234396	1234396	0.319896692180905
ta1A	1337356	1337356	1.11618926693784
ta1A	1339768	1339768	0.50527538085865
ta1A	1342693	1342693	0.623329131186174
ta1A	2378160	2378160	0.0756518479668313
ta1A	3118324	3118324	0.609872927333754
ta1A	3386405	3386405	0.131417651576547
ta1A	3390251	3390251	0.30501188062177
ta1A	3391831	3391831	0.30501188062177
ta1A	5024234	5024234	0.515151851809903
ta1A	6323705	6323705	0.41012485956425
ta1A	6324232	6324232	0.180606394203494
ta1A	7184821	7184821	0.157754948054713
ta1A	7335059	7335059	0.0460866585223173
ta1A	7658612	7658612	0.401076840111604
ta1A	7660066	7660066	1.18404957725605
ta1A	8240351	8240351	0.0487937087585216
ta1A	8242263	8242263	0.846012139447795
ta1A	8328594	8328594	0.691880460451714
ta1A	8329287	8329287	0.226406609134533
ta1A	8631594	8631594	0.230089431997687
ta1A	9103736	9103736	0.705560579470795
ta1A	9105099	9105099	0.123413861721
ta1A	9105169	9105169	0.483739579619559
ta1A	9107936	9107936	0.483739579619559
ta1A	9110371	9110371	0.612445267081419
ta1A	9122998	9122998	0.598872176292564
ta1A	9579783	9579783	0.211498611939706
ta1A	9579907	9579907	0.56468706129483
ta1A	9579991	9579991	0
ta1A	9580120	9580120	0.0114385436064772
ta1A	9642623	9642623	0
ta1A	9980785	9980785	0.190582937451196
ta1A	9980874	9980874	0.190582937451196
ta1A	10048700	10048700	0.20889471020837
ta1A	10052806	10052806	0.252259568128394
ta1A	10054563	10054563	0.20889471020837
ta1A	10068823	10068823	0.506177963960547
ta1A	10068932	10068932	0.0829381386486463
ta1A	10069836	10069836	0.0829381386486463
ta1A	10069891	10069891	0.757588957841579
ta1A	11663943	11663943	0.44783368268231
ta1A	11664898	11664898	0
ta1A	11665248	11665248	0.149203939298248
ta1A	11665274	11665274	0.149203939298248
ta1A	11819683	11819683	0.786675245207369
ta1A	11934983	11934983	0.108907099543542
ta1A	11939849	11939849	0.281018834337445
ta1A	11940034	11940034	0.44783368268231
ta1A	11941764	11941764	0.3002462589034
ta1A	11950553	11950553	0.00953713278385496
ta1A	12004001	12004001	0.0564300201996804
ta1A	12093366	12093366	1.11220648011792
ta1A	12099906	12099906	0.229432943897051
ta1A	12142622	12142622	0.0749517556791449
ta1A	12157317	12157317	0.900423515340414
