ta1A	1174233	1174233	0.136120744241441
ta1A	1177254	1177254	0.244152372856119
ta1A	1189312	1189312	0.0770439115942401
ta1A	1190609	1190609	0.00736013041624745
ta1A	1211050	1211050	0.771863377579893
ta1A	1211885	1211885	0.72127658125712
ta1A	1234396	1234396	0.0476414731609885
ta1A	1337356	1337356	0.49071579898954
ta1A	1339768	1339768	0.514258718359233
ta1A	1342693	1342693	0.725535453298526
ta1A	2378160	2378160	0.724803423167646
ta1A	3118324	3118324	0.0230992415256562
ta1A	3386405	3386405	0.369306725380982
ta1A	3390251	3390251	0.046029384026285
ta1A	3391831	3391831	0.046029384026285
ta1A	5024234	5024234	0.634740666180884
ta1A	6323705	6323705	0.498629370556341
ta1A	6324232	6324232	0.467640458492993
ta1A	7184821	7184821	0.430580975285207
ta1A	7335059	7335059	0.0217956298184238
ta1A	7658612	7658612	0.00530406008994963
ta1A	7660066	7660066	0.764497246048028
ta1A	8240351	8240351	0.588466570474716
ta1A	8242263	8242263	0.040380001508109
ta1A	8328594	8328594	0.769709942431388
ta1A	8329287	8329287	0.0956844081770196
ta1A	8631594	8631594	0.280439449559911
ta1A	9103736	9103736	0.111115891006441
ta1A	9105099	9105099	0.184215698901453
ta1A	9105169	9105169	0.18898292411481
ta1A	9107936	9107936	0.18898292411481
ta1A	9110371	9110371	6.1889447884173e-05
ta1A	9122998	9122998	0.112571118317585
ta1A	9579783	9579783	0.0491144582603433
ta1A	9579907	9579907	0.06136580684705
ta1A	9579991	9579991	0
ta1A	9580120	9580120	0.775520934360666
ta1A	9642623	9642623	0
ta1A	9980785	9980785	0.377822538792763
ta1A	9980874	9980874	0.377822538792763
ta1A	10048700	10048700	0.161400963552981
ta1A	10052806	10052806	0.24034477467923
ta1A	10054563	10054563	0.161400963552981
ta1A	10068823	10068823	0.423136521216935
ta1A	10068932	10068932	0.130182125486053
ta1A	10069836	10069836	0.130182125486053
ta1A	10069891	10069891	0.220860205144596
ta1A	11663943	11663943	0.033572047256988
ta1A	11664898	11664898	0
ta1A	11665248	11665248	0.645700161911992
ta1A	11665274	11665274	0.645700161911992
ta1A	11819683	11819683	0.131852673119778
ta1A	11934983	11934983	0.742273735138286
ta1A	11939849	11939849	0.139143127342151
ta1A	11940034	11940034	0.033572047256988
ta1A	11941764	11941764	0.646987027201612
ta1A	11950553	11950553	0.270308343969365
ta1A	12004001	12004001	0.810047362809124
ta1A	12093366	12093366	0.75202266646445
ta1A	12099906	12099906	0.136443023372943
ta1A	12142622	12142622	0.488546243354169
ta1A	12157317	12157317	0.0741998344508362
ta1A	12303743	12303743	0.724133064526513
ta1A	12303846	12303846	0.320069849955499
ta1A	12304195	12304195	0.47254528852695
ta1A	12304546	12304546	0.539564519391684
ta1A	12305338	12305338	0.336190697817726
ta1A	12364395	12364395	0.70322654531571
ta1A	12368056	12368056	0.00714602638434631
ta1A	12368060	12368060	0.645124965882998
ta1A	12368783	12368783	0.703091117506158
ta1A	12368783	12368783	0.604762108006386
ta1A	12369432	12369432	0.0897619248148799
ta1A	12369432	12369432	0.125571656065866
ta1A	12506554	12506554	0.904887450555888
ta1A	13083723	13083723	0.413656343569965
ta1A	13084973	13084973	0
ta1A	13663374	13663374	0.729388143334472
ta1A	13672038	13672038	1.01815726898637
ta1A	13673871	13673871	0.236959969436574
ta1A	13767404	13767404	0.961334168488468
ta1A	13767640	13767640	0.876867235129599
ta1A	13767681	13767681	0.159056002311732
ta1A	13861680	13861680	0.912697216110009
ta1A	14361000	14361000	0.46097235362874
ta1A	14521034	14521034	0.0125067664415804
ta1A	15431071	15431071	0.11880257514459
ta1A	15438673	15438673	0.124824547538886
ta1A	15438899	15438899	0.132469727614129
ta1A	16390756	16390756	0.123511089346139
ta1A	20093961	20093961	0.000235188189971534
ta1A	20094316	20094316	0.21909308268848
ta1A	20094503	20094503	0.229577549491078
ta1A	20094659	20094659	0.152115934698799
ta1A	20977423	20977423	0.812046450125444
ta1A	20977465	20977465	0.225528950742929
ta1A	21040550	21040550	0.347711301407305
ta1A	21043112	21043112	0.0128344506946515
ta1A	21626746	21626746	0.486775555540806
ta1A	21634261	21634261	0.295081663168541
ta1A	22288255	22288255	0.918307724831611
ta1A	22288462	22288462	0.357551676439659
ta1A	22297277	22297277	0.918307724831611
ta1A	23130893	23130893	0.20019211889798
ta1A	23966822	23966822	0.680197598768309
ta1A	23966903	23966903	0.0727733348613825
ta1A	24247379	24247379	0.0505403756525879
ta1A	24320167	24320167	0.0727733348613825
ta1A	24943674	24943674	0.0269888894254518
ta1A	25541241	25541241	0.0206175916092953
ta1A	25543187	25543187	0.136382086325144
ta1A	25544603	25544603	0.0174701295013603
ta1A	26958877	26958877	0.280128207744044
ta1A	26959380	26959380	0.0440658860713256
ta1A	26959396	26959396	0.0440658860713256
ta1A	26961234	26961234	0.0727733348613825
ta1A	26961620	26961620	0.00678811580545781
ta1A	27363057	27363057	0.674110534028691
ta1A	27379064	27379064	0.0138356204163773
ta1A	28611790	28611790	0.544966482312296
ta1A	28614097	28614097	0.544966482312296
ta1A	28620484	28620484	0.651593922391943
ta1A	28757899	28757899	0.791259139074405
ta1A	29191223	29191223	0.916298104051416
ta1A	29191797	29191797	0.244563549716306
ta1A	29611146	29611146	0.0716648454353224
ta1A	29611921	29611921	0.610811771058882
ta1A	29801435	29801435	0.0829250039044752
ta1A	31779256	31779256	0.397481681583932
ta1A	32087536	32087536	0.512523195804941
ta1A	32893506	32893506	0.399415038574976
ta1A	33021194	33021194	0.0368931810967008
ta1A	33372421	33372421	0.39568582202339
ta1A	33375691	33375691	0.155451535937661
ta1A	34169758	34169758	0.166448364184809
ta1A	34169777	34169777	0.100947502829136
ta1A	34169782	34169782	0.100947502829136
ta1A	34407344	34407344	0.165677460859209
ta1A	35933242	35933242	0.218045296619049
ta1A	35933358	35933358	0.206589916391568
ta1A	35933475	35933475	0.218045296619049
ta1A	35933865	35933865	0.367469463831563
ta1A	35933940	35933940	0.206589916391568
ta1A	35935566	35935566	0.182987345967197
ta1A	35939642	35939642	0.479025310782348
ta1A	36565739	36565739	0.0440185862942781
